OBJECTID	Collection	lat	long	xco2	MoYr
16050	10/7/2019 0:00	46.8812	-118.835	0.000405478	201910
16051	10/7/2019 0:00	46.8666	-118.815	0.000407121	201910
16052	10/7/2019 0:00	46.8518	-118.796	0.000403627	201910
16053	10/7/2019 0:00	46.8443	-118.786	0.000404152	201910
16054	10/7/2019 0:00	46.8937	-118.832	0.000407942	201910
16055	10/7/2019 0:00	46.8487	-118.776	0.000404773	201910
16056	10/7/2019 0:00	46.9207	-118.85	0.000407078	201910
16057	10/7/2019 0:00	46.9134	-118.84	0.000406842	201910
16058	10/7/2019 0:00	46.9061	-118.83	0.000406674	201910
16059	10/7/2019 0:00	46.8838	-118.802	0.000410826	201910
16060	10/7/2019 0:00	46.8761	-118.793	0.000410571	201910
16061	10/7/2019 0:00	46.9331	-118.848	0.000407062	201910
16062	10/7/2019 0:00	46.9258	-118.838	0.000407743	201910
16063	10/7/2019 0:00	46.9184	-118.828	0.000408207	201910
16064	10/7/2019 0:00	46.9035	-118.809	0.000408631	201910
16065	10/7/2019 0:00	46.8881	-118.791	0.000410485	201910
16066	10/7/2019 0:00	46.9381	-118.836	0.000405825	201910
16067	10/7/2019 0:00	46.9307	-118.826	0.000407327	201910
16068	10/7/2019 0:00	46.9232	-118.817	0.000408012	201910
16069	10/7/2019 0:00	46.9157	-118.808	0.000405979	201910
16070	10/7/2019 0:00	46.9757	-118.83	0.000406393	201910
16071	10/7/2019 0:00	47.04	-118.895	0.00040727	201910
16072	10/7/2019 0:00	47.0181	-118.866	0.0004079	201910
16073	10/7/2019 0:00	46.988	-118.828	0.000407269	201910
16074	10/7/2019 0:00	47.038	-118.873	0.000408059	201910
16075	10/7/2019 0:00	47.0306	-118.864	0.000408623	201910
16076	10/7/2019 0:00	47.0232	-118.854	0.000407777	201910
16077	10/7/2019 0:00	47.0156	-118.845	0.000404902	201910
16078	10/7/2019 0:00	47.0431	-118.862	0.000407989	201910
16079	10/7/2019 0:00	47.0355	-118.852	0.000408023	201910
16080	10/7/2019 0:00	47.0279	-118.843	0.000403007	201910
16081	10/11/2019 0:00	46.4111	-120.648	0.000399623	201910
16082	10/11/2019 0:00	46.4135	-120.676	0.000403161	201910
16083	10/11/2019 0:00	46.403	-120.68	0.000402688	201910
16084	10/11/2019 0:00	46.3926	-120.683	0.000405427	201910
16085	10/11/2019 0:00	46.3822	-120.688	0.000403911	201910
16086	10/11/2019 0:00	46.4476	-120.694	0.000402589	201910
16087	10/11/2019 0:00	46.4372	-120.697	0.0004061	201910
16088	10/11/2019 0:00	46.4267	-120.701	0.000404871	201910
16089	10/11/2019 0:00	46.4162	-120.705	0.000403017	201910
16090	10/11/2019 0:00	46.4058	-120.71	0.000400892	201910
16091	1/26/2018 0:00	45.9325	-118.093	0.000408586	201801
16092	1/26/2018 0:00	45.9602	-118.107	0.000411297	201801
16093	1/26/2018 0:00	45.9347	-118.136	0.000403284	201801
16094	1/26/2018 0:00	45.9641	-118.15	0.000411089	201801
16095	1/26/2018 0:00	45.9647	-118.194	0.000409373	201801
16096	1/26/2018 0:00	46.0198	-118.179	0.000409328	201801
16097	1/26/2018 0:00	45.9935	-118.208	0.000410054	201801
16098	1/26/2018 0:00	45.9795	-118.223	0.00040975	201801
16099	1/26/2018 0:00	45.9519	-118.253	0.000407919	201801
16100	1/26/2018 0:00	46.0626	-118.179	0.000410706	201801
16101	1/26/2018 0:00	46.0073	-118.237	0.000411858	201801
16102	1/26/2018 0:00	45.9941	-118.252	0.00041077	201801
16103	1/26/2018 0:00	46.0648	-118.222	0.000409869	201801
16104	1/26/2018 0:00	46.136	-118.195	0.000410463	201801
16105	1/26/2018 0:00	46.0801	-118.251	0.000408799	201801
16106	1/26/2018 0:00	46.1518	-118.223	0.000412448	201801
16107	1/26/2018 0:00	46.1234	-118.252	0.000410617	201801
16108	1/26/2018 0:00	46.0694	-118.31	0.000408095	201801
16109	1/26/2018 0:00	46.1817	-118.239	0.000411298	201801
16110	1/26/2018 0:00	46.1263	-118.296	0.00040943	201801
16111	1/26/2018 0:00	46.0992	-118.325	0.000410069	201801
16112	1/26/2018 0:00	46.2259	-118.241	0.000408883	201801
16113	1/26/2018 0:00	46.2117	-118.254	0.000409135	201801
16114	1/26/2018 0:00	46.1969	-118.268	0.000409835	201801
16115	1/26/2018 0:00	46.2557	-118.256	0.000410056	201801
16116	1/26/2018 0:00	46.2274	-118.283	0.000408646	201801
16117	1/26/2018 0:00	46.2133	-118.297	0.000409559	201801
16118	1/26/2018 0:00	46.1715	-118.339	0.00041135	201801
16119	1/26/2018 0:00	46.2016	-118.354	0.000407606	201801
16120	1/26/2018 0:00	46.2311	-118.369	0.000410842	201801
16121	1/26/2018 0:00	46.2479	-118.398	0.000410708	201801
16122	1/26/2018 0:00	46.3617	-118.33	0.000410507	201801
16123	1/26/2018 0:00	46.3325	-118.357	0.000409097	201801
16124	1/26/2018 0:00	46.3913	-118.345	0.000409508	201801
16125	1/26/2018 0:00	46.3771	-118.359	0.000408783	201801
16126	1/26/2018 0:00	46.3344	-118.4	0.000410052	201801
16127	1/26/2018 0:00	46.4348	-118.347	0.0004093	201801
16128	1/26/2018 0:00	46.406	-118.373	0.000410473	201801
16129	1/26/2018 0:00	46.3779	-118.4	0.000409757	201801
16130	1/26/2018 0:00	46.4207	-118.402	0.000408745	201801
16131	1/26/2018 0:00	46.3646	-118.457	0.000408279	201801
16132	1/26/2018 0:00	46.4789	-118.39	0.000410199	201801
16133	1/26/2018 0:00	46.4501	-118.417	0.000410027	201801
16134	1/26/2018 0:00	46.4219	-118.443	0.000407436	201801
16135	1/26/2018 0:00	46.3943	-118.471	0.000410065	201801
16136	1/26/2018 0:00	46.5229	-118.393	0.000408953	201801
16137	1/26/2018 0:00	46.4941	-118.418	0.00040856	201801
16138	1/26/2018 0:00	46.4654	-118.445	0.00040867	201801
16139	1/26/2018 0:00	46.5378	-118.421	0.00040742	201801
16140	1/26/2018 0:00	46.5801	-118.424	0.000404051	201801
16141	1/26/2018 0:00	46.4819	-118.516	0.000409899	201801
16142	1/26/2018 0:00	46.5247	-118.517	0.000409389	201801
16143	1/26/2018 0:00	46.6396	-118.454	0.000409259	201801
16144	1/26/2018 0:00	46.6101	-118.479	0.000408859	201801
16145	1/26/2018 0:00	46.6678	-118.469	0.000408222	201801
16146	1/26/2018 0:00	46.6113	-118.52	0.000409407	201801
16147	1/26/2018 0:00	46.5964	-118.533	0.000411463	201801
16148	2/6/2018 0:00	46.5823	-118.546	0.000407011	201802
16149	2/6/2018 0:00	46.6688	-118.51	0.000409727	201802
16150	2/6/2018 0:00	46.6392	-118.535	0.000409333	201802
16151	2/6/2018 0:00	46.5981	-118.575	0.000408359	201802
16152	2/6/2018 0:00	46.7274	-118.501	0.000408709	201802
16153	2/6/2018 0:00	46.7126	-118.513	0.000409041	201802
16154	2/6/2018 0:00	46.6403	-118.578	0.000406844	201802
16155	2/6/2018 0:00	46.6271	-118.591	0.000408889	201802
16156	2/6/2018 0:00	46.6987	-118.567	0.00040997	201802
16157	4/20/2018 0:00	46.6846	-118.579	0.000408211	201804
16158	4/20/2018 0:00	46.727	-118.582	0.000409242	201804
16159	4/20/2018 0:00	46.6846	-118.621	0.000409274	201804
16160	4/20/2018 0:00	46.8001	-118.56	0.000410234	201804
16161	4/20/2018 0:00	46.7706	-118.584	0.000408412	201804
16162	4/20/2018 0:00	46.7276	-118.622	0.000407226	201804
16163	4/20/2018 0:00	46.8437	-118.564	0.000408042	201804
16164	4/20/2018 0:00	46.7849	-118.612	0.000409161	201804
16165	4/20/2018 0:00	46.8581	-118.591	0.000408598	201804
16166	4/20/2018 0:00	46.7706	-118.666	0.000410001	201804
16167	4/20/2018 0:00	46.872	-118.619	0.000408572	201804
16168	4/20/2018 0:00	46.8426	-118.644	0.000408459	201804
16169	4/20/2018 0:00	46.8138	-118.669	0.00040977	201804
16170	4/20/2018 0:00	46.9308	-118.612	0.000408528	201804
16171	4/20/2018 0:00	46.9013	-118.635	0.000409459	201804
16172	4/20/2018 0:00	46.8574	-118.672	0.000409016	201804
16173	4/20/2018 0:00	46.8857	-118.687	0.000406921	201804
16174	4/20/2018 0:00	46.8571	-118.713	0.000407438	201804
16175	4/20/2018 0:00	46.9876	-118.643	0.000407973	201804
16176	4/20/2018 0:00	46.9728	-118.655	0.000407547	201804
16177	4/20/2018 0:00	46.9149	-118.702	0.000410167	201804
16178	4/20/2018 0:00	46.9004	-118.715	0.000410235	201804
16179	4/20/2018 0:00	46.8857	-118.728	0.000411218	201804
16180	4/20/2018 0:00	47.0171	-118.659	0.000407125	201804
16181	4/20/2018 0:00	46.9571	-118.706	0.000410066	201804
16182	4/20/2018 0:00	46.9421	-118.718	0.000409032	201804
16183	4/20/2018 0:00	46.9135	-118.743	0.00040743	201804
16184	4/20/2018 0:00	47.0305	-118.686	0.000405822	201804
16185	4/20/2018 0:00	47.001	-118.709	0.000408333	201804
16186	4/20/2018 0:00	46.9715	-118.733	0.000409484	201804
16187	4/20/2018 0:00	47.0734	-118.691	0.000409633	201804
16188	4/20/2018 0:00	47.0295	-118.726	0.000407842	201804
16189	4/20/2018 0:00	47.0575	-118.742	0.000407409	201804
16190	4/20/2018 0:00	47.1161	-118.735	0.000409808	201804
16191	4/20/2018 0:00	47.0418	-118.793	0.000409119	201804
16192	4/20/2018 0:00	47.0996	-118.784	0.000411073	201804
16193	4/20/2018 0:00	47.0846	-118.796	0.000412096	201804
16194	4/20/2018 0:00	47.1726	-118.766	0.000408268	201804
16195	4/20/2018 0:00	47.0831	-118.835	0.000409555	201804
16196	4/20/2018 0:00	47.2443	-118.788	0.000406278	201804
16197	4/20/2018 0:00	47.2291	-118.798	0.000408231	201804
16198	4/20/2018 0:00	47.2578	-118.815	0.00040977	201804
16199	4/20/2018 0:00	47.2276	-118.837	0.000407317	201804
16200	4/20/2018 0:00	47.198	-118.86	0.000408527	201804
16201	4/20/2018 0:00	47.1681	-118.883	0.000407841	201804
16202	4/20/2018 0:00	47.3007	-118.821	0.000407035	201804
16203	4/20/2018 0:00	47.286	-118.831	0.000407282	201804
16204	4/20/2018 0:00	47.2708	-118.842	0.000408861	201804
16205	4/20/2018 0:00	47.2557	-118.853	0.000409057	201804
16206	4/20/2018 0:00	47.3138	-118.847	0.000408285	201804
16207	4/20/2018 0:00	47.299	-118.857	0.000411052	201804
16208	4/20/2018 0:00	47.2541	-118.89	0.000410703	201804
16209	4/20/2018 0:00	47.3564	-118.852	0.000408191	201804
16210	4/20/2018 0:00	47.2818	-118.906	0.000408403	201804
16211	4/20/2018 0:00	47.2669	-118.917	0.000407028	201804
16212	4/20/2018 0:00	47.3096	-118.922	0.000409815	201804
16213	4/20/2018 0:00	47.2801	-118.945	0.000408497	201804
16214	4/20/2018 0:00	47.3078	-118.961	0.000409162	201804
16215	4/20/2018 0:00	47.4412	-118.902	0.000410604	201804
16216	4/20/2018 0:00	47.4257	-118.912	0.000410011	201804
16217	4/20/2018 0:00	47.4537	-118.928	0.000407837	201804
16218	4/20/2018 0:00	47.3927	-118.97	0.000408983	201804
16219	4/20/2018 0:00	47.5249	-118.95	0.00041136	201804
16220	4/20/2018 0:00	47.5095	-118.96	0.000411198	201804
16221	4/20/2018 0:00	47.4939	-118.97	0.000411055	201804
16222	4/20/2018 0:00	47.4181	-119.023	0.000409078	201804
16223	4/20/2018 0:00	47.5521	-118.966	0.000404391	201804
16224	4/20/2018 0:00	47.5215	-118.986	0.000409692	201804
16225	4/20/2018 0:00	47.5061	-118.996	0.000409296	201804
16226	4/20/2018 0:00	47.4763	-119.017	0.000410044	201804
16227	4/20/2018 0:00	47.532	-119.051	0.000410007	201804
16228	4/20/2018 0:00	47.5294	-119.088	0.000407746	201804
16229	4/20/2018 0:00	48.0836	-119.307	0.000413336	201804
16230	4/20/2018 0:00	48.0675	-119.315	0.000409083	201804
16231	4/20/2018 0:00	48.1518	-119.333	0.000408851	201804
16232	4/20/2018 0:00	48.1372	-119.34	0.000408967	201804
16233	4/20/2018 0:00	48.1191	-119.381	0.000409161	201804
16234	4/23/2018 0:00	45.9615	-118.451	0.000409659	201804
16235	4/23/2018 0:00	45.9495	-118.465	0.000406521	201804
16236	4/23/2018 0:00	45.9892	-118.53	0.000410011	201804
16237	4/23/2018 0:00	45.9775	-118.544	0.000408515	201804
16238	4/23/2018 0:00	46.045	-118.519	0.000410346	201804
16239	4/23/2018 0:00	46.0329	-118.533	0.000408675	201804
16240	4/23/2018 0:00	45.9972	-118.576	0.000409829	201804
16241	4/23/2018 0:00	46.029	-118.594	0.000409638	201804
16242	4/23/2018 0:00	46.1216	-118.542	0.000408149	201804
16243	4/23/2018 0:00	46.109	-118.556	0.000408037	201804
16244	4/23/2018 0:00	46.0724	-118.597	0.000410006	201804
16245	4/23/2018 0:00	46.2043	-118.611	0.000406926	201804
16246	4/23/2018 0:00	46.2362	-118.629	0.00040749	201804
16247	4/23/2018 0:00	46.2798	-118.634	0.000410813	201804
16248	4/23/2018 0:00	46.2863	-118.679	0.000407881	201804
16249	4/23/2018 0:00	46.2379	-118.734	0.000407676	201804
16250	4/23/2018 0:00	46.2924	-118.724	0.00040818	201804
16251	4/23/2018 0:00	46.399	-118.766	0.000407865	201804
16252	4/23/2018 0:00	46.3497	-118.82	0.000405936	201804
16253	4/23/2018 0:00	46.4419	-118.771	0.000407573	201804
16254	4/23/2018 0:00	46.5473	-118.812	0.000405569	201804
16255	4/23/2018 0:00	46.5095	-118.851	0.000406808	201804
16256	4/23/2018 0:00	46.4848	-118.878	0.00040619	201804
16257	4/23/2018 0:00	46.5037	-118.91	0.000406636	201804
16258	4/23/2018 0:00	46.622	-118.837	0.000406609	201804
16259	4/23/2018 0:00	46.5463	-118.914	0.000405867	201804
16260	4/23/2018 0:00	46.6516	-118.855	0.000404118	201804
16261	4/23/2018 0:00	46.564	-118.946	0.000406809	201804
16262	4/23/2018 0:00	46.6929	-118.961	0.000407591	201804
16263	4/23/2018 0:00	46.7924	-118.962	0.000408063	201804
16264	4/23/2018 0:00	46.7284	-119.024	0.000410965	201804
16265	4/23/2018 0:00	46.9131	-119.036	0.000406715	201804
16266	4/23/2018 0:00	46.9001	-119.048	0.00040858	201804
16267	4/23/2018 0:00	46.874	-119.072	0.000410086	201804
16268	4/23/2018 0:00	46.917	-119.079	0.000405206	201804
16269	4/23/2018 0:00	46.8912	-119.104	0.000409772	201804
16270	4/23/2018 0:00	46.9732	-119.075	0.000408952	201804
16271	4/23/2018 0:00	46.9601	-119.086	0.000408478	201804
16272	4/23/2018 0:00	46.9341	-119.11	0.000407721	201804
16273	4/23/2018 0:00	46.9211	-119.122	0.000409752	201804
16274	4/23/2018 0:00	47.0825	-119.204	0.00041007	201804
16275	4/23/2018 0:00	47.1975	-119.237	0.000409304	201804
16276	4/23/2018 0:00	47.1839	-119.248	0.000411146	201804
16277	4/23/2018 0:00	47.2266	-119.256	0.000408939	201804
16278	4/23/2018 0:00	47.2561	-119.275	0.000408328	201804
16279	4/23/2018 0:00	47.2033	-119.32	0.00040831	201804
16280	4/23/2018 0:00	47.2456	-119.328	0.000408111	201804
16281	4/23/2018 0:00	47.4022	-119.371	0.000407501	201804
16282	4/23/2018 0:00	47.4591	-119.369	0.000407603	201804
16283	4/23/2018 0:00	47.4317	-119.389	0.000405599	201804
16284	4/23/2018 0:00	47.3914	-119.422	0.000405906	201804
16285	4/23/2018 0:00	47.5182	-119.409	0.000407962	201804
16286	4/23/2018 0:00	47.4775	-119.439	0.000405823	201804
16287	4/23/2018 0:00	47.506	-119.458	0.000406016	201804
16288	4/23/2018 0:00	47.521	-119.487	0.000404064	201804
16289	4/23/2018 0:00	47.582	-119.566	0.000404917	201804
16290	4/23/2018 0:00	48.0294	-119.798	0.000408182	201804
16291	4/23/2018 0:00	48.0028	-119.816	0.000410323	201804
16292	4/23/2018 0:00	48.1118	-119.894	0.00040907	201804
16293	4/23/2018 0:00	48.0708	-119.921	0.000410254	201804
16294	4/23/2018 0:00	48.1554	-119.906	0.000406096	201804
16295	4/23/2018 0:00	48.2763	-120.049	0.000410464	201804
16296	4/23/2018 0:00	48.3583	-120.036	0.00040687	201804
16297	4/23/2018 0:00	48.3293	-120.051	0.000409616	201804
16298	4/23/2018 0:00	48.3721	-120.063	0.000408	201804
16299	4/23/2018 0:00	48.4549	-120.087	0.000407331	201804
16300	4/23/2018 0:00	48.4672	-120.114	0.000411771	201804
16301	4/23/2018 0:00	48.4524	-120.122	0.000404278	201804
16302	4/23/2018 0:00	48.5092	-120.128	0.000408612	201804
16303	4/23/2018 0:00	48.4939	-120.135	0.000411325	201804
16304	4/23/2018 0:00	48.4507	-120.157	0.000406624	201804
16305	4/23/2018 0:00	48.4237	-120.174	0.000404545	201804
16306	4/23/2018 0:00	48.5377	-120.148	0.00040294	201804
16307	4/23/2018 0:00	48.5052	-120.196	0.000406421	201804
16308	4/23/2018 0:00	48.5605	-120.272	0.000400243	201804
16309	4/23/2018 0:00	48.7407	-120.283	0.000415511	201804
16310	4/23/2018 0:00	48.7462	-120.411	0.000423096	201804
16311	4/23/2018 0:00	48.815	-120.41	0.000415532	201804
16312	4/23/2018 0:00	48.8712	-120.418	0.000416471	201804
16313	4/23/2018 0:00	48.9256	-120.458	0.000411795	201804
16314	4/23/2018 0:00	48.8965	-120.47	0.000415518	201804
16315	4/23/2018 0:00	48.881	-120.476	0.000417334	201804
16316	4/23/2018 0:00	48.9478	-120.511	0.000416887	201804
16317	4/23/2018 0:00	49.0309	-120.509	0.000412736	201804
16318	4/23/2018 0:00	48.9879	-120.526	0.000409548	201804
16319	4/23/2018 0:00	48.9587	-120.538	0.000419994	201804
16320	4/23/2018 0:00	49.0255	-120.54	0.000411625	201804
16321	4/27/2018 0:00	45.9368	-118.109	0.000404687	201804
16322	4/27/2018 0:00	45.9786	-118.109	0.000406025	201804
16323	4/27/2018 0:00	45.9707	-118.125	0.000409289	201804
16324	4/27/2018 0:00	45.9585	-118.139	0.000408391	201804
16325	4/27/2018 0:00	45.9478	-118.154	0.000411286	201804
16326	4/27/2018 0:00	45.9369	-118.168	0.000413693	201804
16327	4/27/2018 0:00	45.9237	-118.182	0.0004111	201804
16328	4/27/2018 0:00	46.0108	-118.126	0.000408952	201804
16329	4/27/2018 0:00	46.0019	-118.141	0.000408594	201804
16330	4/27/2018 0:00	45.9916	-118.155	0.000412724	201804
16331	4/27/2018 0:00	45.9801	-118.17	0.000410821	201804
16332	4/27/2018 0:00	45.9683	-118.184	0.000412501	201804
16333	4/27/2018 0:00	45.9562	-118.198	0.000410777	201804
16334	4/27/2018 0:00	45.9465	-118.213	0.000411273	201804
16335	4/27/2018 0:00	45.9359	-118.229	0.000412122	201804
16336	4/27/2018 0:00	46.0438	-118.142	0.000411106	201804
16337	4/27/2018 0:00	46.0326	-118.156	0.00041107	201804
16338	4/27/2018 0:00	46.0223	-118.17	0.000411089	201804
16339	4/27/2018 0:00	46.0117	-118.185	0.000413444	201804
16340	4/27/2018 0:00	46.0008	-118.2	0.000411033	201804
16341	4/27/2018 0:00	45.9886	-118.214	0.000410255	201804
16342	4/27/2018 0:00	45.9784	-118.229	0.000410988	201804
16343	4/27/2018 0:00	46.0768	-118.159	0.000408261	201804
16344	4/27/2018 0:00	46.0661	-118.173	0.000408912	201804
16345	4/27/2018 0:00	46.0547	-118.187	0.000411066	201804
16346	4/27/2018 0:00	46.0433	-118.202	0.000409931	201804
16347	4/27/2018 0:00	46.0323	-118.216	0.000412454	201804
16348	4/27/2018 0:00	46.0214	-118.231	0.000409657	201804
16349	4/27/2018 0:00	46.0107	-118.246	0.000410865	201804
16350	4/27/2018 0:00	46.0007	-118.261	0.000411308	201804
16351	4/27/2018 0:00	46.1102	-118.175	0.000409857	201804
16352	4/27/2018 0:00	46.0987	-118.189	0.000407331	201804
16353	5/29/2018 0:00	46.0875	-118.203	0.000412588	201805
16354	5/29/2018 0:00	46.0659	-118.232	0.000409352	201805
16355	5/29/2018 0:00	46.0545	-118.247	0.000408654	201805
16356	5/29/2018 0:00	46.0434	-118.261	0.000409231	201805
16357	5/29/2018 0:00	46.0328	-118.277	0.000407878	201805
16358	5/29/2018 0:00	46.1433	-118.192	0.000411378	201805
16359	5/29/2018 0:00	46.1319	-118.206	0.000409745	201805
16360	5/29/2018 0:00	46.1092	-118.234	0.000409741	201805
16361	5/29/2018 0:00	46.0983	-118.248	0.000409755	201805
16362	5/29/2018 0:00	46.0874	-118.263	0.000409002	201805
16363	5/29/2018 0:00	46.0767	-118.278	0.000407935	201805
16364	5/29/2018 0:00	46.0662	-118.293	0.000409059	201805
16365	5/29/2018 0:00	46.1429	-118.25	0.000409926	201805
16366	5/29/2018 0:00	46.1315	-118.264	0.000403087	201805
16367	5/29/2018 0:00	46.2095	-118.225	0.000411512	201805
16368	5/29/2018 0:00	46.1977	-118.239	0.000409966	201805
16369	5/29/2018 0:00	46.1865	-118.253	0.00040908	201805
16370	5/29/2018 0:00	46.1756	-118.267	0.000406345	201805
16371	5/29/2018 0:00	46.1642	-118.281	0.000404103	201805
16372	5/29/2018 0:00	46.2433	-118.242	0.000403934	201805
16373	5/29/2018 0:00	46.1978	-118.297	0.000404611	201805
16374	5/29/2018 0:00	46.1866	-118.312	0.000407234	201805
16375	5/29/2018 0:00	46.1757	-118.326	0.000410264	201805
16376	5/29/2018 0:00	46.1649	-118.341	0.000404731	201805
16377	5/29/2018 0:00	46.2649	-118.273	0.000407114	201805
16378	5/29/2018 0:00	46.2536	-118.287	0.000407316	201805
16379	5/29/2018 0:00	46.2422	-118.301	0.000413013	201805
16380	5/29/2018 0:00	46.2313	-118.315	0.000408453	201805
16381	5/29/2018 0:00	46.2202	-118.329	0.000408258	201805
16382	5/29/2018 0:00	46.2092	-118.343	0.000410658	201805
16383	5/29/2018 0:00	46.1983	-118.358	0.000405658	201805
16384	5/29/2018 0:00	46.2862	-118.303	0.000407882	201805
16385	5/29/2018 0:00	46.2752	-118.317	0.000410859	201805
16386	5/29/2018 0:00	46.2641	-118.331	0.000409519	201805
16387	5/29/2018 0:00	46.253	-118.345	0.000412021	201805
16388	5/29/2018 0:00	46.2418	-118.359	0.000406958	201805
16389	5/29/2018 0:00	46.231	-118.374	0.000409754	201805
16390	5/29/2018 0:00	46.3433	-118.293	0.0004077	201805
16391	5/29/2018 0:00	46.3191	-118.32	0.000408847	201805
16392	5/29/2018 0:00	46.3074	-118.333	0.000407784	201805
16393	5/29/2018 0:00	46.2963	-118.347	0.000413352	201805
16394	5/29/2018 0:00	46.2856	-118.361	0.000406129	201805
16395	5/29/2018 0:00	46.2748	-118.376	0.000407901	201805
16396	5/29/2018 0:00	46.2646	-118.39	0.000406908	201805
16397	5/29/2018 0:00	46.3761	-118.31	0.000415011	201805
16398	5/29/2018 0:00	46.3303	-118.364	0.000407419	201805
16399	5/29/2018 0:00	46.3191	-118.378	0.000412726	201805
16400	5/29/2018 0:00	46.2963	-118.406	0.000405376	201805
16401	5/29/2018 0:00	46.4513	-118.387	0.000403674	201805
16402	5/29/2018 0:00	46.4285	-118.415	0.000415225	201805
16403	5/29/2018 0:00	46.4174	-118.428	0.000411212	201805
16404	5/29/2018 0:00	46.4062	-118.442	0.000415221	201805
16405	5/29/2018 0:00	46.3954	-118.456	0.00040817	201805
16406	5/29/2018 0:00	46.5079	-118.378	0.000411364	201805
16407	5/29/2018 0:00	46.4961	-118.391	0.000410367	201805
16408	5/29/2018 0:00	46.4726	-118.417	0.000410459	201805
16409	5/29/2018 0:00	46.4613	-118.431	0.000412512	201805
16410	5/29/2018 0:00	46.4502	-118.445	0.000410017	201805
16411	5/29/2018 0:00	46.439	-118.459	0.000411897	201805
16412	5/29/2018 0:00	46.428	-118.473	0.000413463	201805
16413	5/29/2018 0:00	46.5168	-118.421	0.000404466	201805
16414	5/29/2018 0:00	46.5055	-118.434	0.00040583	201805
16415	5/29/2018 0:00	46.4941	-118.448	0.000406199	201805
16416	5/29/2018 0:00	46.4829	-118.461	0.000407655	201805
16417	5/29/2018 0:00	46.4717	-118.475	0.000410204	201805
16418	5/29/2018 0:00	46.4609	-118.489	0.00040952	201805
16419	5/29/2018 0:00	46.5155	-118.478	0.000407999	201805
16420	5/29/2018 0:00	46.5043	-118.492	0.000410918	201805
16421	5/29/2018 0:00	46.4926	-118.505	0.000408213	201805
16422	5/29/2018 0:00	46.5253	-118.522	0.000407934	201805
16423	5/29/2018 0:00	46.6703	-118.464	0.000408177	201805
16424	5/29/2018 0:00	46.7048	-118.481	0.000407738	201805
16425	5/29/2018 0:00	46.711	-118.579	0.00040746	201805
16426	5/29/2018 0:00	46.6886	-118.606	0.000411056	201805
16427	5/29/2018 0:00	46.7662	-118.571	0.000409626	201805
16428	6/26/2018 0:00	45.9492	-117.981	0.00040463	201806
16429	6/30/2018 0:00	45.9385	-117.995	0.000407873	201806
16430	6/30/2018 0:00	45.9263	-118.009	0.000405201	201806
16431	6/30/2018 0:00	45.9797	-117.996	0.000408635	201806
16432	6/30/2018 0:00	45.969	-118.011	0.000408777	201806
16433	6/30/2018 0:00	45.9573	-118.025	0.000410331	201806
16434	6/30/2018 0:00	46.0002	-118.025	0.000406315	201806
16435	6/30/2018 0:00	45.9893	-118.039	0.000411379	201806
16436	6/30/2018 0:00	45.9781	-118.053	0.000412617	201806
16437	6/30/2018 0:00	46.0361	-118.042	0.000411653	201806
16438	6/30/2018 0:00	46.0821	-118.044	0.000408049	201806
16439	7/2/2018 0:00	45.6311	-121.616	0.000404603	201807
16440	7/2/2018 0:00	45.7424	-121.671	0.000402075	201807
16441	7/2/2018 0:00	45.7667	-121.697	0.000402033	201807
16442	7/2/2018 0:00	45.737	-121.715	0.000406124	201807
16443	7/2/2018 0:00	45.839	-121.779	0.000404129	201807
16444	7/2/2018 0:00	45.9223	-121.772	0.0003994	201807
16445	7/2/2018 0:00	45.9023	-121.782	0.000403059	201807
16446	7/2/2018 0:00	45.926	-121.809	0.000400583	201807
16447	7/2/2018 0:00	45.9158	-121.814	0.000403082	201807
16448	7/2/2018 0:00	45.9695	-121.824	0.000403171	201807
16449	7/2/2018 0:00	45.9495	-121.835	0.000404995	201807
16450	7/2/2018 0:00	45.9924	-121.85	0.000402344	201807
16451	7/2/2018 0:00	46.1209	-121.897	0.000403851	201807
16452	7/2/2018 0:00	46.1135	-121.936	0.000402744	201807
16453	7/2/2018 0:00	46.1773	-121.944	0.000402706	201807
16454	7/2/2018 0:00	46.1992	-121.968	0.000403313	201807
16455	7/2/2018 0:00	46.1794	-121.978	0.000402522	201807
16456	7/2/2018 0:00	46.2531	-121.983	0.000404479	201807
16457	7/2/2018 0:00	46.2328	-121.991	0.000402477	201807
16458	7/2/2018 0:00	46.1926	-122.01	0.000404506	201807
16459	7/2/2018 0:00	46.2752	-122.007	0.000405886	201807
16460	7/2/2018 0:00	46.2649	-122.011	0.000401502	201807
16461	7/2/2018 0:00	46.4481	-122.11	0.000402815	201807
16462	7/2/2018 0:00	46.4432	-122.183	0.000404711	201807
16463	7/2/2018 0:00	46.5667	-122.199	0.000400014	201807
16464	7/2/2018 0:00	46.5066	-122.223	0.000404882	201807
16465	7/2/2018 0:00	46.5785	-122.227	0.000402171	201807
16466	7/2/2018 0:00	46.6414	-122.24	0.000404843	201807
16467	7/2/2018 0:00	46.6555	-122.302	0.000399839	201807
16468	7/2/2018 0:00	46.7164	-122.311	0.000403846	201807
16469	7/2/2018 0:00	46.6967	-122.318	0.000403745	201807
16470	7/2/2018 0:00	46.6772	-122.327	0.000401893	201807
16471	7/2/2018 0:00	46.7485	-122.333	0.000406078	201807
16472	7/2/2018 0:00	46.7798	-122.354	0.000404918	201807
16473	7/2/2018 0:00	46.7301	-122.373	0.000402886	201807
